PostId,PostTypeId,CreationDate,UserId,Tags,Comments,ParentId,Acceptance,Upvotes,Downvotes,UserDate,LastAccess,Reputation,Badges,ViewCount,SourceId
437,1,2013-02-24T01:44:08.870,24,<discussion><down-votes><new-users>,1.0,,0.0,17.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,196,anime.meta.stackexchange
442,1,2013-02-24T14:56:14.800,1458,<support><allowed-topics>,,,0.0,2.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,48,anime.meta.stackexchange
444,1,2013-02-25T05:14:01.447,99,<discussion><closed-questions>,1.0,,0.0,3.0,1.0,2012-12-12T01:12:03.000,2017-11-22T06:07:07.107,15325,24.0,151,anime.meta.stackexchange
448,1,2013-02-25T14:43:10.780,1458,<support>,,,0.0,3.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,62,anime.meta.stackexchange
453,1,2013-02-28T01:04:35.693,88,<discussion><allowed-topics>,,,0.0,4.0,1.0,2012-12-11T23:24:35.000,2019-12-12T23:57:40.923,11326,18.0,121,anime.meta.stackexchange
455,1,2013-03-01T15:30:52.060,93,<discussion><retagging>,2.0,,,,,2012-12-12T00:28:02.000,2019-12-24T16:29:05.197,23731,22.0,51,anime.meta.stackexchange
457,1,2013-03-02T18:41:50.360,17,<support><allowed-topics>,,,0.0,9.0,0.0,2012-12-11T20:25:35.000,2020-10-20T05:32:56.853,7418,28.0,134,anime.meta.stackexchange
464,1,2013-03-14T02:38:52.490,274,<discussion><tags>,3.0,,0.0,8.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,240,anime.meta.stackexchange
467,1,2013-03-16T20:05:37.147,63,<discussion><chat-sessions><site-promotion>,,,0.0,4.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,56,anime.meta.stackexchange
470,1,2013-03-21T03:14:12.140,24,<discussion><acceptable-questions><list-questions>,,,0.0,6.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,121,anime.meta.stackexchange
472,1,2013-03-21T03:21:18.493,24,<discussion><tags><retagging>,,,0.0,3.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,72,anime.meta.stackexchange
474,1,2013-03-23T00:03:20.517,274,<discussion>,9.0,,0.0,6.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,123,anime.meta.stackexchange
478,1,2013-03-27T04:16:46.377,274,<discussion><questions>,,,0.0,5.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,153,anime.meta.stackexchange
480,1,2013-03-27T10:15:42.867,310,<discussion><spoilers>,,,0.0,2.0,0.0,2013-01-06T15:32:15.000,2024-06-28T13:57:53.930,539,6.0,49,anime.meta.stackexchange
484,1,2013-03-28T01:15:18.803,63,<discussion><allowed-topics>,1.0,,0.0,8.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,114,anime.meta.stackexchange
486,1,2013-03-28T01:50:22.803,93,<discussion><status-bydesign><tags>,,,0.0,5.0,0.0,2012-12-12T00:28:02.000,2019-12-24T16:29:05.197,23731,22.0,51,anime.meta.stackexchange
489,1,2013-03-30T09:54:47.310,1398,<discussion><acceptable-questions>,3.0,,0.0,5.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,62,anime.meta.stackexchange
490,1,2013-03-30T22:28:17.267,24,<discussion><statistics><answers>,,,0.0,9.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,259,anime.meta.stackexchange
493,1,2013-03-31T00:12:53.247,93,<discussion>,1.0,,0.0,3.0,0.0,2012-12-12T00:28:02.000,2019-12-24T16:29:05.197,23731,22.0,53,anime.meta.stackexchange
497,5,2013-04-01T17:06:12.403,-1,,,,,,,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,0,anime.meta.stackexchange
498,4,2013-04-01T17:06:12.403,1528,,,,0.0,0.0,0.0,2013-03-04T16:18:01.000,2019-05-21T02:32:26.870,4786,25.0,0,anime.meta.stackexchange
499,5,2013-04-01T17:07:42.223,1528,,,,0.0,0.0,0.0,2013-03-04T16:18:01.000,2019-05-21T02:32:26.870,4786,25.0,0,anime.meta.stackexchange
500,4,2013-04-01T17:07:42.223,1528,,,,0.0,0.0,0.0,2013-03-04T16:18:01.000,2019-05-21T02:32:26.870,4786,25.0,0,anime.meta.stackexchange
501,5,2013-04-01T17:09:03.747,1528,,,,0.0,0.0,0.0,2013-03-04T16:18:01.000,2019-05-21T02:32:26.870,4786,25.0,0,anime.meta.stackexchange
502,4,2013-04-01T17:09:03.747,1528,,,,0.0,0.0,0.0,2013-03-04T16:18:01.000,2019-05-21T02:32:26.870,4786,25.0,0,anime.meta.stackexchange
503,1,2013-04-01T21:50:31.523,27,<discussion><tags>,,,0.0,6.0,1.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,130,anime.meta.stackexchange
507,1,2013-04-02T04:07:38.847,63,<discussion>,11.0,,0.0,4.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,142,anime.meta.stackexchange
510,1,2013-04-03T03:19:43.627,274,<discussion>,2.0,,0.0,5.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,119,anime.meta.stackexchange
511,1,2013-04-04T02:04:56.023,93,<discussion><questions>,,,0.0,4.0,0.0,2012-12-12T00:28:02.000,2019-12-24T16:29:05.197,23731,22.0,72,anime.meta.stackexchange
515,1,2013-04-04T23:17:28.067,24,<discussion><tags>,,,0.0,7.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,147,anime.meta.stackexchange
518,1,2013-04-08T21:23:43.350,8,<discussion><tag-wiki>,4.0,,0.0,1.0,0.0,2012-12-11T20:17:43.000,2015-12-25T21:31:04.670,2262,15.0,67,anime.meta.stackexchange
521,1,2013-04-10T19:29:35.790,274,<discussion><tags>,,,0.0,5.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,162,anime.meta.stackexchange
524,1,2013-04-17T18:21:20.633,24,<discussion><allowed-topics>,1.0,,0.0,7.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,142,anime.meta.stackexchange
527,1,2013-04-20T14:11:58.393,1528,<discussion><tags>,,,,,,2013-03-04T16:18:01.000,2019-05-21T02:32:26.870,4786,25.0,44,anime.meta.stackexchange
529,1,2013-04-21T04:19:47.390,93,<discussion>,,,0.0,3.0,0.0,2012-12-12T00:28:02.000,2019-12-24T16:29:05.197,23731,22.0,38,anime.meta.stackexchange
533,1,2013-04-24T21:08:32.503,24,<discussion>,4.0,,0.0,14.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,4675,anime.meta.stackexchange
537,1,2013-04-30T23:22:37.957,63,<discussion><events>,,,0.0,7.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,290,anime.meta.stackexchange
539,1,2013-04-30T23:44:22.247,49,<discussion><statistics><events>,2.0,,0.0,4.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,149,anime.meta.stackexchange
541,1,2013-05-02T01:22:50.453,63,<discussion><tags>,,,0.0,12.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,95,anime.meta.stackexchange
544,1,2013-05-02T14:17:06.727,63,<discussion><tag-wiki><tag-excerpts>,,,0.0,6.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,39,anime.meta.stackexchange
545,1,2013-05-02T16:34:20.393,274,<discussion><tags><identification-questions>,,,0.0,13.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,128,anime.meta.stackexchange
552,1,2013-05-09T04:29:11.287,24,<discussion><tags>,,,0.0,8.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,141,anime.meta.stackexchange
564,1,2013-05-16T15:54:56.683,63,<discussion><events>,,,0.0,5.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,108,anime.meta.stackexchange
567,1,2013-05-17T07:14:56.947,24,<bug><status-completed><statistics>,2.0,,0.0,7.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,80,anime.meta.stackexchange
570,1,2013-05-18T03:00:55.973,-1,<discussion><site-evaluation>,,,0.0,6.0,0.0,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,98,anime.meta.stackexchange
575,1,2013-05-22T10:06:43.840,122,<discussion>,,,0.0,3.0,0.0,2012-12-12T07:32:15.000,2019-05-16T14:49:29.907,11115,24.0,70,anime.meta.stackexchange
578,1,2013-05-22T19:53:36.150,24,<discussion><tags>,,,0.0,5.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,71,anime.meta.stackexchange
587,1,2013-05-25T19:33:23.183,63,<discussion><list-questions>,3.0,,0.0,9.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,205,anime.meta.stackexchange
589,1,2013-05-26T02:16:14.760,24,<discussion><tags><allowed-topics>,,,0.0,4.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,56,anime.meta.stackexchange
593,1,2013-05-30T08:02:56.513,247,<discussion><faq>,2.0,,0.0,16.0,0.0,2012-12-21T04:18:34.000,2013-09-05T06:00:48.357,5837,20.0,220,anime.meta.stackexchange
595,1,2013-06-01T02:16:47.757,63,<discussion><allowed-topics>,,,0.0,11.0,1.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,655,anime.meta.stackexchange
602,1,2013-06-06T17:26:05.437,24,<discussion>,2.0,,0.0,5.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,337,anime.meta.stackexchange
608,1,2013-06-08T15:18:54.653,274,<discussion><support><unanswered-questions>,,,0.0,8.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,156,anime.meta.stackexchange
610,1,2013-06-09T03:44:40.850,63,<discussion><allowed-topics>,,,0.0,11.0,1.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,181,anime.meta.stackexchange
613,1,2013-06-10T19:05:55.103,1848,<discussion><allowed-topics><acceptable-questions>,,,0.0,5.0,0.0,2013-06-02T21:58:02.000,2017-01-29T20:50:07.947,908,13.0,56,anime.meta.stackexchange
618,1,2013-06-21T01:56:05.853,24,<discussion><questions><statistics>,6.0,,0.0,12.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,91,anime.meta.stackexchange
619,1,2013-06-23T13:32:46.390,49,<discussion><tags>,,,0.0,6.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,91,anime.meta.stackexchange
626,1,2013-06-26T04:07:17.503,63,<discussion><allowed-topics>,,,0.0,6.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,161,anime.meta.stackexchange
627,1,2013-06-26T04:22:15.593,63,<discussion><allowed-topics>,,,0.0,6.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,32,anime.meta.stackexchange
630,1,2013-06-27T01:31:08.980,88,<discussion>,,,0.0,5.0,0.0,2012-12-11T23:24:35.000,2019-12-12T23:57:40.923,11326,18.0,402,anime.meta.stackexchange
632,1,2013-06-28T09:04:07.030,88,<discussion>,,,0.0,4.0,0.0,2012-12-11T23:24:35.000,2019-12-12T23:57:40.923,11326,18.0,60,anime.meta.stackexchange
635,1,2013-07-03T18:46:22.493,24,<discussion><copyright>,,,0.0,10.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,1024,anime.meta.stackexchange
639,1,2013-07-08T02:07:30.187,24,<discussion><tags>,,,0.0,3.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,65,anime.meta.stackexchange
641,1,2013-07-08T22:53:53.733,63,<discussion><events><chat>,,,0.0,13.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,103,anime.meta.stackexchange
644,1,2013-07-14T05:12:00.120,63,<discussion><events><chat>,,,0.0,10.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,563,anime.meta.stackexchange
646,1,2013-07-28T02:30:44.783,24,<discussion><tags>,2.0,,0.0,5.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,148,anime.meta.stackexchange
649,1,2013-07-30T20:52:46.387,1651,<discussion>,1.0,,0.0,5.0,0.0,2013-04-05T18:53:48.000,2023-07-14T14:39:27.957,1623,16.0,80,anime.meta.stackexchange
652,1,2013-07-31T18:16:57.737,,<discussion><status-completed>,1.0,,0.0,3.0,0.0,,,,,61,anime.meta.stackexchange
654,1,2013-08-01T03:43:16.477,63,<discussion><tags>,,,0.0,4.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,73,anime.meta.stackexchange
657,1,2013-08-02T04:52:50.993,63,<discussion><allowed-topics><tags>,,,0.0,2.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,220,anime.meta.stackexchange
666,1,2013-08-08T22:57:44.713,2178,<discussion>,3.0,,0.0,9.0,0.0,2013-08-07T18:33:35.000,2021-01-12T18:43:45.597,5502,17.0,518,anime.meta.stackexchange
668,1,2013-08-11T00:00:52.643,24,<discussion><allowed-topics>,,,0.0,9.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,256,anime.meta.stackexchange
671,1,2013-08-14T19:58:53.483,2100,<discussion>,2.0,,0.0,1.0,0.0,2013-07-29T04:26:12.000,2013-11-24T18:18:04.083,1248,8.0,43,anime.meta.stackexchange
672,1,2013-08-16T03:00:58.937,-1,<discussion><site-evaluation>,,,0.0,4.0,0.0,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,92,anime.meta.stackexchange
673,1,2013-08-16T14:08:47.937,1908,<feature-request><status-completed>,1.0,,0.0,10.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,264,anime.meta.stackexchange
676,1,2013-08-16T16:42:33.457,1908,<discussion><tags>,2.0,,0.0,1.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,56,anime.meta.stackexchange
682,1,2013-08-19T10:56:47.610,27,<discussion><status-completed><close-reasons><off-topic>,4.0,,0.0,6.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,81,anime.meta.stackexchange
683,1,2013-08-20T18:59:06.077,274,<discussion><tags>,2.0,,0.0,2.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,64,anime.meta.stackexchange
687,1,2013-08-22T17:14:18.110,191,<discussion><off-topic>,,,0.0,6.0,1.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,666,anime.meta.stackexchange
689,5,2013-08-22T17:27:40.983,-1,,,,,,,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,0,anime.meta.stackexchange
690,4,2013-08-22T17:27:40.983,-1,,,,,,,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,0,anime.meta.stackexchange
693,1,2013-08-31T22:01:27.653,1908,<discussion><status-completed><tag-synonyms>,,,0.0,2.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,44,anime.meta.stackexchange
695,1,2013-09-05T14:56:05.017,1651,<discussion><feature-request><title-wording>,2.0,,0.0,2.0,0.0,2013-04-05T18:53:48.000,2023-07-14T14:39:27.957,1623,16.0,46,anime.meta.stackexchange
697,1,2013-09-05T19:39:58.840,1987,<support>,1.0,,,,,2013-07-05T19:17:50.000,2022-11-09T23:49:22.280,804,8.0,100,anime.meta.stackexchange
699,1,2013-09-08T16:34:37.877,1361,<bug><status-completed>,8.0,,0.0,3.0,0.0,2013-01-21T06:19:59.000,2017-08-03T22:18:00.500,111,5.0,167,anime.meta.stackexchange
702,1,2013-09-14T22:06:03.080,1908,<discussion><questions><identification-questions>,,,0.0,1.0,1.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,133,anime.meta.stackexchange
705,1,2013-09-23T15:30:13.660,1908,<discussion><tags><retagging><identification-questions>,3.0,,0.0,3.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,70,anime.meta.stackexchange
707,1,2013-09-30T23:52:54.397,24,<discussion><acceptable-questions>,6.0,,0.0,9.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,116,anime.meta.stackexchange
708,1,2013-10-01T17:13:17.483,1908,<support><status-completed><retagging>,,,0.0,2.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,106,anime.meta.stackexchange
709,1,2013-11-02T06:43:13.793,99,<discussion><asking-questions>,,,0.0,1.0,0.0,2012-12-12T01:12:03.000,2017-11-22T06:07:07.107,15325,24.0,40,anime.meta.stackexchange
711,1,2013-11-04T23:50:17.017,24,<discussion><questions><identification-questions>,,,0.0,6.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,147,anime.meta.stackexchange
714,1,2013-11-05T08:56:46.787,99,<discussion>,3.0,,0.0,2.0,0.0,2012-12-12T01:12:03.000,2017-11-22T06:07:07.107,15325,24.0,44,anime.meta.stackexchange
718,1,2013-11-10T10:15:02.647,1908,<discussion><status-completed><tags>,,,0.0,2.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,64,anime.meta.stackexchange
719,1,2013-11-10T10:21:00.310,1908,<discussion><status-completed><tags><tag-synonyms>,3.0,,0.0,2.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,22,anime.meta.stackexchange
722,1,2013-11-11T06:15:50.530,2679,<discussion>,,,0.0,1.0,0.0,2013-11-06T07:17:14.000,2015-10-02T07:23:14.037,349,5.0,50,anime.meta.stackexchange
724,1,2013-11-11T11:58:42.567,99,<support>,8.0,,0.0,1.0,0.0,2012-12-12T01:12:03.000,2017-11-22T06:07:07.107,15325,24.0,50,anime.meta.stackexchange
725,1,2013-11-14T03:01:11.133,-1,<discussion><site-evaluation>,,,0.0,9.0,0.0,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,99,anime.meta.stackexchange
726,1,2013-11-14T13:42:06.833,99,<discussion><editing><etiquette>,1.0,,0.0,3.0,0.0,2012-12-12T01:12:03.000,2017-11-22T06:07:07.107,15325,24.0,33,anime.meta.stackexchange
729,1,2013-11-15T09:27:22.510,2730,<discussion>,1.0,,0.0,2.0,0.0,2013-11-15T09:09:25.000,2013-11-15T15:21:55.827,101,2.0,33,anime.meta.stackexchange
735,1,2013-11-19T07:10:02.093,99,<feature-request>,3.0,,0.0,2.0,0.0,2012-12-12T01:12:03.000,2017-11-22T06:07:07.107,15325,24.0,52,anime.meta.stackexchange
736,1,2013-11-20T22:30:56.533,63,<discussion><feature-request>,5.0,,0.0,4.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,162,anime.meta.stackexchange
738,1,2013-11-20T23:48:15.180,93,<discussion>,,,0.0,4.0,0.0,2012-12-12T00:28:02.000,2019-12-24T16:29:05.197,23731,22.0,61,anime.meta.stackexchange
742,1,2013-11-25T15:12:59.627,1908,<discussion><tags><allowed-topics>,,,0.0,3.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,87,anime.meta.stackexchange
743,1,2013-11-25T15:25:03.573,49,<discussion><acceptable-questions>,2.0,,0.0,3.0,1.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,100,anime.meta.stackexchange
748,1,2013-11-27T19:52:29.093,1908,<discussion><status-completed><retagging>,,,0.0,1.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,33,anime.meta.stackexchange
750,1,2013-11-28T05:42:08.277,99,<discussion>,7.0,,0.0,5.0,0.0,2012-12-12T01:12:03.000,2017-11-22T06:07:07.107,15325,24.0,104,anime.meta.stackexchange
751,1,2013-11-29T11:58:31.447,2416,<discussion>,,,0.0,3.0,0.0,2013-09-20T18:57:59.000,2018-10-05T04:17:33.673,2790,14.0,42,anime.meta.stackexchange
755,1,2013-12-07T20:43:33.737,63,<discussion><allowed-topics>,3.0,,0.0,10.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,484,anime.meta.stackexchange
757,1,2013-12-07T21:57:37.973,2898,<discussion>,5.0,,0.0,1.0,0.0,2013-12-07T17:31:01.000,2013-12-20T16:00:06.710,3,1.0,77,anime.meta.stackexchange
761,1,2013-12-10T23:23:03.643,24,<discussion><site-promotion>,,,0.0,3.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,144,anime.meta.stackexchange
765,1,2013-12-12T09:21:26.957,2842,<support>,2.0,,0.0,2.0,0.0,2013-12-02T10:09:23.000,2013-12-13T10:11:41.340,197,3.0,48,anime.meta.stackexchange
766,1,2013-12-15T19:10:17.477,2567,<discussion><exact-duplicates>,2.0,,0.0,8.0,0.0,2013-10-19T03:35:33.000,2023-03-07T03:42:32.650,338,5.0,166,anime.meta.stackexchange
768,1,2013-12-16T08:13:42.963,1908,<discussion><status-completed><tags>,1.0,,0.0,7.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,132,anime.meta.stackexchange
771,1,2013-12-17T17:21:38.390,2178,<discussion><acceptable-questions><asking-questions><list-questions>,4.0,,0.0,5.0,0.0,2013-08-07T18:33:35.000,2021-01-12T18:43:45.597,5502,17.0,132,anime.meta.stackexchange
772,1,2013-12-17T21:14:30.657,24,<support><flagging><comments>,,,0.0,6.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,97,anime.meta.stackexchange
776,1,2013-12-20T21:59:38.637,1908,<discussion><tags>,2.0,,0.0,6.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,93,anime.meta.stackexchange
777,1,2013-12-21T23:45:32.323,1908,<discussion><status-completed><retagging>,2.0,,0.0,1.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,43,anime.meta.stackexchange
783,1,2013-12-28T06:59:00.987,63,<discussion><allowed-topics><identification-questions>,1.0,,0.0,9.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,231,anime.meta.stackexchange
785,1,2013-12-29T15:49:00.980,2656,<discussion>,3.0,,0.0,4.0,0.0,2013-11-02T02:25:49.000,2014-10-20T23:30:48.033,1532,16.0,183,anime.meta.stackexchange
789,1,2013-12-30T16:01:46.083,63,<discussion><chat>,,,0.0,12.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,295,anime.meta.stackexchange
795,1,2014-01-03T06:04:21.600,24,<discussion><acceptable-questions><close-reasons>,,,0.0,9.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,116,anime.meta.stackexchange
797,1,2014-01-03T07:50:26.073,,<discussion>,13.0,,0.0,6.0,0.0,,,,,749,anime.meta.stackexchange
800,1,2014-01-05T19:40:53.307,1458,<discussion><allowed-topics>,2.0,,0.0,3.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,2101,anime.meta.stackexchange
803,1,2014-01-07T03:46:39.863,24,<feature-request><tags><search>,6.0,,0.0,13.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,121,anime.meta.stackexchange
804,1,2014-01-08T04:54:52.417,2178,<discussion>,3.0,,0.0,4.0,0.0,2013-08-07T18:33:35.000,2021-01-12T18:43:45.597,5502,17.0,64,anime.meta.stackexchange
808,1,2014-01-20T03:11:24.470,24,<discussion><tags>,4.0,,0.0,7.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,270,anime.meta.stackexchange
809,1,2014-01-21T21:31:00.830,1908,<discussion><status-completed>,5.0,,0.0,7.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,69,anime.meta.stackexchange
814,1,2014-01-24T04:10:01.740,24,<feature-request><status-completed><acceptable-questions>,,,0.0,4.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,71,anime.meta.stackexchange
818,1,2014-02-01T22:08:01.820,274,<feature-request><close-reasons>,2.0,,0.0,1.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,51,anime.meta.stackexchange
820,1,2014-02-02T13:32:21.343,191,<discussion><tags>,1.0,,0.0,6.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,84,anime.meta.stackexchange
825,1,2014-02-12T03:01:19.677,-1,<discussion><site-evaluation>,,,0.0,3.0,0.0,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,127,anime.meta.stackexchange
826,1,2014-02-12T04:28:38.687,1908,<discussion><status-completed><retagging>,,,0.0,5.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,53,anime.meta.stackexchange
827,1,2014-02-12T07:29:12.083,1604,<bug><status-bydesign><comments>,1.0,,0.0,2.0,0.0,2013-03-25T07:39:07.000,2024-03-25T07:51:19.317,2374,16.0,75,anime.meta.stackexchange
830,1,2014-02-18T19:09:50.590,1908,<discussion><allowed-topics>,11.0,,0.0,7.0,1.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,226,anime.meta.stackexchange
834,1,2014-02-19T06:19:32.207,63,<discussion><tags><allowed-topics><identification-questions>,,,0.0,6.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,161,anime.meta.stackexchange
842,1,2014-02-23T23:29:32.827,1587,<feature-request><status-completed><close-reasons><off-topic>,1.0,,0.0,2.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,45,anime.meta.stackexchange
844,1,2014-02-25T17:46:06.367,274,<discussion><questions><identification-questions>,,,0.0,2.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,40,anime.meta.stackexchange
846,1,2014-02-26T19:41:37.013,3911,<discussion><feature-request>,2.0,,0.0,1.0,6.0,2014-02-26T18:01:17.000,2015-05-11T14:16:42.450,373,2.0,48,anime.meta.stackexchange
